Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
JCL8TBY2,conferencePaper,2021,"Ma, Y.; Zhang, J.",VSP model building via deep learning,,,,10.3997/2214-4609.2021613005,,"Velocity model building is an essential step in seismic exploration, which runs through the whole process of seismic data acquisition, processing, and interpretation. The velocity information is conventionally obtained by iterative optimization methods such as full-waveform inversion or tomography. These traditional methods are computationally expensive, and they require an initial velocity model and human interactions. To simplify the model building problem, we develop a supervised end-to-end conventional neural network to reconstruct the P-wave velocity models directly from raw seismic data. The network takes in one-shot seismic traces simulated with acoustic wave equations in VSP geometry. To train the network, we create 750 2D synthetic seismic images and corresponding labeled images, which are shown to be sufficient for the network to learn the nonlinear relationship between one-shot seismic data and the corresponding velocity model. The numerical examples show that the trained network is capable of predicting accurate layered velocity models from only one-shot seismic data. © Sixth EAGE Borehole Geophysics Workshop 2021. All rights reserved.",2021,2024-08-24 17:13:39,2024-09-02 15:46:10,,,,,,,,,,,,,,,,,,Scopus,,Scopus,,62 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\KQMEGYSA\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6th EAGE Borehole Geophysics Workshop: Maximising Data Value during the Energy Transition,,,,,,,,,,,,,,,
7VNXAJ4E,journalArticle,2023,"van Beveren, V.; Bader, M.; van den Brand, J.; Jan Bulten, H.; Campman, X.; Koley, S.; Linde, F.",A study of deep neural networks for Newtonian noise subtraction at Terziet in Limburg—the Euregio Meuse-Rhine candidate site for Einstein Telescope,Classical and Quantum Gravity,,,10.1088/1361-6382/acf3c8,,"The Euregio Meuse-Rhine border region of Belgium, Germany and the Netherlands has been identified as a candidate site for hosting Einstein Telescope. Newtonian coupling of ground vibrations to the core optics of the detectors may limit the sensitivity of Einstein Telescope at frequencies below about 10 Hz. The contribution of Newtonian noise is site specific and depends on the ambient seismic field which in turn depends on the site’s geology and the distribution of surface and underground seismic-noise sources. We have investigated the application of machine learning in combination with the deployment of seismic sensor networks to predict seismic displacement noise at specific locations on the surface and underground. Moreover we have modeled a deep neural network (DNN) that allows to subtract Newtonian noise from the strain data measured by Einstein Telescope. The seismic-field model is based on a complete solution of the elastodynamic wave equations for a horizontally-layered soil structure. The geology features soft-soil layers on hard-rock and was shown to be effective in attenuating Newtonian noise from surface waves below the required sensitivity. In addition our model includes a random background of body waves with all possible angles of incidence. We show that a DNN is effective in predicting Newtonian noise. Application of our DNN allows Newtonian noise subtraction by a factor up to 4.7 at 1 Hz and 2.5 at 5 Hz. © 2023 The Author(s). Published by IOP Publishing Ltd.",2023,2024-08-24 17:18:32,2024-08-26 16:26:22,,,,20.0,40,,,,,,,,,,,,,Scopus,,Scopus,,68 - No,,C:\Users\orincon\Zotero\storage\JABDLH8Z\display.html; C:\Users\orincon\Zotero\storage\MB9WRYML\van Beveren et al. - 2023 - A study of deep neural networks for Newtonian nois.pdf,,,machine learning; neural networks; Einstein Telescope; gravitational wave detection; Newtonian noise; noise cancellation; seismic noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJYWCRJF,journalArticle,2021,"Alkhalifah, T.; Song, C.; Waheed, U.B.; Hao, Q.",Wavefield solutions from machine learned functions constrained by the Helmholtz equation,Artificial Intelligence in Geosciences,,,10.1016/j.aiig.2021.08.002,,"Solving the wave equation is one of the most (if not the most) fundamental problems we face as we try to illuminate the Earth using recorded seismic data. The Helmholtz equation provides wavefield solutions that are dimensionally reduced, per frequency, compared to the time domain, which is useful for many applications, like full waveform inversion. However, our ability to attain such wavefield solutions depends often on the size of the model and the complexity of the wave equation. Thus, we use here a recently introduced framework based on neural networks to predict functional solutions through setting the underlying physical equation as a loss function to optimize the neural network (NN) parameters. For an input given by a location in the model space, the network learns to predict the wavefield value at that location, and its partial derivatives using a concept referred to as automatic differentiation, to fit, in our case, a form of the Helmholtz equation. We specifically seek the solution of the scattered wavefield considering a simple homogeneous background model that allows for analytical solutions of the background wavefield. Providing the NN with a reasonable number of random points from the model space will ultimately train a fully connected deep NN to predict the scattered wavefield function. The size of the network depends mainly on the complexity of the desired wavefield, with such complexity increasing with increasing frequency and increasing model complexity. However, smaller networks can provide smoother wavefields that might be useful for inversion applications. Preliminary tests on a two-box-shaped scatterer model with a source in the middle, as well as, the Marmousi model with a source at the surface demonstrate the potential of the NN for this application. Additional tests on a 3D model demonstrate the potential versatility of the approach. © 2021 The Authors",2021,2024-08-24 17:22:32,2024-08-26 16:43:49,,11-19,,,2,,,,,,,,,,,,,Scopus,,Scopus,,72 - No,,C:\Users\orincon\Zotero\storage\Q6LF4KDN\Alkhalifah et al. - 2021 - Wavefield solutions from machine learned functions.pdf; C:\Users\orincon\Zotero\storage\NTJCFYEJ\display.html,,,Helmholtz equation; Deep learning; Modeling; Neural networks; Wavefields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7I5BAGA,journalArticle,2023,"Louboutin, M.; Yin, Z.; Orozco, R.; Grady, T.J.; Siahkoohi, A.; Rizzuti, G.; Witte, P.A.; Møyner, O.; Gorman, G.J.; Herrmann, F.J.",Learned multiphysics inversion with differentiable programming and machine learning,Leading Edge,,,10.1190/tle42070474.1,,"We present the Seismic Laboratory for Imaging and Modeling/Monitoring open-source software framework for computational geophysics and, more generally, inverse problems involving the wave equation (e.g., seismic and medical ultrasound), regularization with learned priors, and learned neural surrogates for multiphase flow simulations. By integrating multiple layers of abstraction, the software is designed to be both readable and scalable, allowing researchers to easily formulate problems in an abstract fashion while exploiting the latest developments in high-performance computing. The design principles and their benefits are illustrated and demonstrated by means of building a scalable prototype for permeability inversion from time-lapse crosswell seismic data, which, aside from coupling of wave physics and multiphase flow, involves machine learning. © 2023 The Authors. Published by the Society of Exploration Geophysicists. All article content, except where otherwise noted (including republished material), is licensed under a Creative Commons Attribution 4.0 Unported License (CC BY). See.",2023,2024-08-24 17:25:19,2024-08-26 16:59:40,,474-486,,7.0,42,,,,,,,,,,,,,Scopus,,Scopus,,74 - No,,C:\Users\orincon\Zotero\storage\X89AJQEW\display.html; C:\Users\orincon\Zotero\storage\KZ8TXDGA\Louboutin et al. - 2023 - Learned multiphysics inversion with differentiable.pdf,,,artificial intelligence; inversion; full-waveform inversion; multiphysics; sequestration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69VHFYSH,journalArticle,2023,"Yang, Y.; Gao, A.F.; Azizzadenesheli, K.; Clayton, R.W.; Ross, Z.E.",Rapid Seismic Waveform Modeling and Inversion With Neural Operators,IEEE Transactions on Geoscience and Remote Sensing,,,10.1109/TGRS.2023.3264210,,"Seismic waveform modeling is a powerful tool for determining earth structure models and unraveling earthquake rupture processes, but it is usually computationally expensive. We introduce a scheme to vastly accelerate these calculations with a recently developed machine learning paradigm called the neural operator. Once trained, these models can simulate a full wavefield at negligible cost. We use a U-shaped neural operator to learn a general solution operator to the 2-D elastic wave equation from an ensemble of numerical simulations performed with random velocity models and source locations. We show that full-waveform modeling with neural operators is nearly two orders of magnitude faster than conventional numerical methods, and more importantly, the trained model enables accurate simulation for velocity models, source locations, and mesh discretization distinctly different from the training dataset. The method also enables convenient full-waveform inversion with automatic differentiation. © 1980-2012 IEEE.",2023,2024-08-24 17:26:53,2024-08-28 00:11:47,,,,,61,,,,,,,,,,,,,Scopus,,Scopus,,75 - Yes - Forward,,C:\Users\orincon\Zotero\storage\VN4VT3EB\display.html; C:\Users\orincon\Zotero\storage\QDNE2LY6\Yang et al. - 2023 - Rapid Seismic Waveform Modeling and Inversion With.pdf,,,machine learning; geophysics; partial differential equations (PDEs); Full-waveform inversion; waveform modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6K6GJEK7,journalArticle,2018,"Das, S.; Chen, X.; Hobson, M.P.; Phadke, S.; van Beest, B.; Goudswaard, J.; Hohl, D.",Surrogate regression modelling for fast seismogram generation and detection of microseismic events in heterogeneous velocity models,Geophysical Journal International,,,10.1093/GJI/GGY283,,"Given a 3D heterogeneous velocity model with a fewmillion voxels, fast generation of accurate seismic responses at specified receiver positions from known microseismic event locations is a well-known challenge in geophysics, since it typically involves numerical solution of the computationally expensive elastic wave equation. Thousands of such forward simulations are often a routine requirement for parameter estimation of microseimsic events via a suitable source inversion process. Parameter estimation based on forward modelling is often advantageous over a direct regression-based inversion approach when there are unknown number of parameters to be estimated and the seismic data have complicated noise characteristics which may not always allow a stable and unique solution in a direct inversion process. In this paper, starting from Graphics Processing Unit based synthetic simulations of a few thousand forward seismic shots due to microseismic events via pseudo-spectral solution of elastic wave equation, we develop a step-by-step process to generate a surrogate regression modelling framework, using machine learning techniques that can produce accurate seismograms at specified receiver locations. The trained surrogate models can then be used as a high-speed meta-model/emulator or proxy for the original full elastic wave propagator to generate seismic responses for other microseismic event locations also. The accuracies of the surrogate models have been evaluated using two independent sets of training and testing Latin hypercube quasi-random samples, drawn from a heterogeneous marine velocity model. The predicted seismograms have been used thereafter to calculate batch likelihood functions, with specified noise characteristics. Finally, the trained models on 23 receivers placed at the sea-bed in a marine velocity model are used to determine the maximum likelihood estimate of the event locations which can in future be used in a Bayesian analysis for microseismic event detection. © The Author(s) 2018.",2018,2024-08-24 17:27:17,2024-08-28 00:11:54,,1257-1290,,2.0,215,,,,,,,,,,,,,Scopus,,Scopus,,76 - Yes - Forward,,C:\Users\orincon\Zotero\storage\2H72UXL7\display.html; C:\Users\orincon\Zotero\storage\W7ZK9TN4\Das et al. - 2018 - Surrogate regression modelling for fast seismogram.pdf,,,Computational seismology; Joint inversion; Seismic noise; Statistical methods; Statistical seismology; Time-series analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFYIV7B8,conferencePaper,2018,"Wang, W.; Yang, F.; Ma, J.",Velocity model building with a modified fully convolutional network,,,,10.1190/segam2018-2997566.1,,"We introduce a machine learning based method to estimate the P-wave velocity models directly from the prestack seismic traces using a modified fully convolutional network. The network is tuned to map multi-shot seismic traces to velocity models. We train the network with pairs of synthetic velocity models and their corresponding multi-shot seismic traces which are simulated from the velocity models with acoustic wave equations. Multiple shots are used as channels in the network to increase data redundancy. The training process is expensive, but it only occurs once up front. The trained network is then used to predict velocity models from testing seismic traces, and it shows satisfactory prediction results. The cost for predicting velocity models is negligible once the training is complete. © 2018 SEG",2018,2024-08-24 17:32:56,2024-09-02 14:21:02,,2086-2090,,,,,,,,,,,,,,,,Scopus,,Scopus,,78 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\9MJVXDP8\display.html; C:\Users\orincon\Zotero\storage\SGWPKG24\Wang et al. - 2018 - Velocity model building with a modified fully conv.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEG Technical Program Expanded Abstracts,,,,,,,,,,,,,,,
I8NYHXED,journalArticle,2021,"Freitas, R.S.M.; Barbosa, C.H.S.; Guerra, G.M.; Coutinho, A.L.G.A.; Rochinha, F.A.",An encoder-decoder deep surrogate for reverse time migration in seismic imaging under uncertainty,Computational Geosciences,,,10.1007/s10596-021-10052-3,,"Seismic imaging faces challenges due to the presence of several uncertainty sources. Uncertainties exist in data measurements, source positioning, and subsurface geophysical properties. Reverse time migration (RTM) is a high-resolution depth migration approach useful for extracting information such as reservoir localization and boundaries. RTM, however, is time-consuming and data-intensive as it requires computing twice the wave equation to generate and store an imaging condition. RTM, when embedded in an uncertainty quantification algorithm (like the Monte Carlo method), shows a many-fold increase in its computational complexity due to the high input-output dimensionality. In this work, we propose an encoder-decoder deep learning surrogate model for RTM under uncertainty. Inputs are an ensemble of velocity fields, expressing the uncertainty, and outputs the seismic images. We show by numerical experimentation that the surrogate model can reproduce the seismic images accurately, and, more importantly, the uncertainty propagation from the input velocity fields to the image ensemble. © 2021, The Author(s), under exclusive licence to Springer Nature Switzerland AG.",2021,2024-08-24 17:39:18,2024-09-02 16:26:00,,1229-1250,,3.0,25,,,,,,,,,,,,,Scopus,,Scopus,,86 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\BZ28ARM5\display.html; C:\Users\orincon\Zotero\storage\3LPP73LC\Freitas et al. - 2021 - An encoder-decoder deep surrogate for reverse time.pdf,,,Deep learning; Uncertainty quantification; Reverse time migration; Surrogate modeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPKH7E7H,journalArticle,2021,"Spurio Mancini, A.; Piras, D.; Ferreira, A.M.G.; Hobson, M.P.; Joachimi, B.",Accelerating Bayesian microseismic event location with deep learning,Solid Earth,,,10.5194/se-12-1683-2021,,"We present a series of new open-source deep-learning algorithms to accelerate Bayesian full-waveform point source inversion of microseismic events. Inferring the joint posterior probability distribution of moment tensor components and source location is key for rigorous uncertainty quantification. However, the inference process requires forward modelling of microseismic traces for each set of parameters explored by the sampling algorithm, which makes the inference very computationally intensive. In this paper we focus on accelerating this process by training deep-learning models to learn the mapping between source location and seismic traces for a given 3D heterogeneous velocity model and a fixed isotropic moment tensor for the sources. These trained emulators replace the expensive solution of the elastic wave equation in the inference process. We compare our results with a previous study that used emulators based on Gaussian processes to invert microseismic events. For fairness of comparison, we train our emulators on the same microseismic traces and using the same geophysical setting. We show that all of our models provide more accurate predictions, g1/4g€¯100 times faster predictions than the method based on Gaussian processes, and a O(105) speed-up factor over a pseudo-spectral method for waveform generation. For example, a 2g€¯s long synthetic trace can be generated in g1/4g€¯10 ms on a common laptop processor, instead of g1/4g€¯1g€¯h using a pseudo-spectral method on a high-profile graphics processing unit card. We also show that our inference results are in excellent agreement with those obtained from traditional location methods based on travel time estimates. The speed, accuracy, and scalability of our open-source deep-learning models pave the way for extensions of these emulators to generic source mechanisms and application to joint Bayesian inversion of moment tensor components and source location using full waveforms. © Copyright:",2021,2024-08-24 17:40:07,2024-08-26 17:26:33,,1683-1705,,7.0,12,,,,,,,,,,,,,Scopus,,Scopus,,87 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\BVHFBUX5\display.html; C:\Users\orincon\Zotero\storage\DXANI2WI\Spurio Mancini et al. - 2021 - Accelerating Bayesian microseismic event location .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V8R8YVJ6,conferencePaper,2017,"Chen, Y.; Hill, J.C.; Lei, W.; Lefebvre, M.; Bozdag, E.; Komatitsch, D.; Tromp, J.",Automated time-window selection based on machine learning for full-waveform inversion,,,,10.1190/segam2017-17734162.1,,"Due to increased computational capabilities afforded by modern and future computer architectures, the seismology community is demanding a more comprehensive understanding of full waveform information from recorded seismic data. Full waveform inversion seeks to match observed seismic data with synthesized seismograms by iteratively updating subsurface model parameters. Synthetic data are generated by solving the seismic wave equation using an effective and efficient numerical algorithm. In order to ensure inversion accuracy and stability, both synthesized and observed seismograms must be carefully pre-processed. More specifically, when synthetic and observed data have a large waveform mismatch during the initial iterations, waveforms should be carefully selected for calculating the misfit gradient in order to avoid instability. We introduce a fully automated algorithm based on machine learning (ML) to intelligently select time windows for calculating the misfit between observed and synthetic seismograms. The training dataset can be prepared using time windows obtained based on the FLEXWIN method, in which selection parameters are finely tuned. Results show that automatically selected time windows are of sufficiently high quality compared with the benchmark FLEXWIN method. © 2017 SEG.",2017,2024-08-24 17:41:02,2024-09-02 16:32:02,,1604-1609,,,,,,,,,,,,,,,,Scopus,,Scopus,,89 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\4QXD5AUV\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEG Technical Program Expanded Abstracts,,,,,,,,,,,,,,,
5GEFXBUN,journalArticle,2023,"Yoon, C.E.; Cochran, E.S.; Vanacore, E.A.; Huerfano, V.; Báez-Sánchez, G.; Wilding, J.D.; Smith, J.",A Detailed View of the 2020–2023 Southwestern Puerto Rico Seismic Sequence with Deep Learning,Bulletin of the Seismological Society of America,,,10.1785/0120220229,,"The 2020–2023 southwestern Puerto Rico seismic sequence, still ongoing in 2023, is remark-able for its multiple-fault rupture complexity and elevated aftershock productivity. We applied an automatic workflow to continuous data from 43 seismic stations in Puerto Rico to build an enhanced earthquake catalog with ∼180,000 events for the 3+ yr sequence from 28 December 2019 to 1 January 2023. This workflow contained the EQTransformer (EQT) deep learning model for event detection and phase picking, the EikoNet-Hypocenter Inversion with Stein Variational Inference probabilistic earthquake location approach with a neural network trained to solve the eikonal wave equation, and relocation with event-pair waveform cross correlation. EQT increased the number of catalog events in the sequence by about seven times, though its performance was not quite as good as thorough analyst review. The enhanced catalog revealed new structural details of the sequence space–time evolution, including sudden changes in activity, on a complex system of many small normal and strike-slip faults. This sequence started on 28 December 2019 with an M 4.7 strike-slip earthquake followed by 10 days of shallow strike-slip foreshocks, including several M 5+ earthquakes, in a compact region. The oblique normal fault Mw 6.4 mainshock then hap-pened on 7 January 2020. Early aftershocks in January 2020, with several M 5+ earthquakes, quickly expanded into two intersecting fault zones with diffuse seismicity: one extending ∼ 35 km on a northward-dipping normal fault and the other ∼60-km-long and oriented west-northwest–east-southeast on strike-slip faults. Months to years later, aftershocks moved westward, deeper, and to outer reaches of the active fault zones, with abrupt rapid seismicity migration following larger M 4.7+ aftershocks in May, July, and December 2020. The observed seismicity evolution indicates cascading failure from stress transfer on multiple critically stressed faults. High aftershock productivity results from the complex multiple-fault network hosting the sequence, which is characteristic of an immature fault system in the diffuse deformation zone around Puerto Rico, at the complicated North American– Caribbean plate boundary region. © Seismological Society of America.",2023,2024-08-24 17:41:29,2024-08-28 23:30:57,,2377-2415,,6.0,113,,,,,,,,,,,,,Scopus,,Scopus,,90 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\HA9EUC24\display.html; C:\Users\orincon\Zotero\storage\DMKY9W86\Yoon et al. - 2023 - A Detailed View of the 2020–2023 Southwestern Puer.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5F27G6W,journalArticle,2023,"Gelboim, M.; Adler, A.; Sun, Y.; Araya-Polo, M.",Encoder–Decoder Architecture for 3D Seismic Inversion,Sensors,,,10.3390/s23010061,,"Inverting seismic data to build 3D geological structures is a challenging task due to the overwhelming amount of acquired seismic data, and the very-high computational load due to iterative numerical solutions of the wave equation, as required by industry-standard tools such as Full Waveform Inversion (FWI). For example, in an area with surface dimensions of 4.5 km × 4.5 km, hundreds of seismic shot-gather cubes are required for 3D model reconstruction, leading to Terabytes of recorded data. This paper presents a deep learning solution for the reconstruction of realistic 3D models in the presence of field noise recorded in seismic surveys. We implement and analyze a convolutional encoder–decoder architecture that efficiently processes the entire collection of hundreds of seismic shot-gather cubes. The proposed solution demonstrates that realistic 3D models can be reconstructed with a structural similarity index measure (SSIM) of 0.9143 (out of 1.0) in the presence of field noise at 10 dB signal-to-noise ratio. © 2022 by the authors.",2023,2024-08-24 17:42:38,2024-08-26 17:33:24,,,,1.0,23,,,,,,,,,,,,,Scopus,,Scopus,,91 - Yes - Inverse,,C:\Users\orincon\Zotero\storage\KDI4NMI2\display.html; C:\Users\orincon\Zotero\storage\MCJIQFRM\Gelboim et al. - 2023 - Encoder–Decoder Architecture for 3D Seismic Invers.pdf,,,deep learning; inverse problems; seismic inversion; 3D reconstruction; encoder–decoder; seismic velocity; transfer learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMIG7CCP,conferencePaper,2019,"Stuart, G.K.; Minkoff, S.E.; Pereira, F.",Enhanced neural network sampling for two-stage Markov chain Monte Carlo seismic inversion,,,,10.1190/segam2019-3214437.1,,"Monte Carlo techniques for seismic inversion are effective at producing high-quality uncertainty information about model parameters while reducing the number of assumptions required by non-stochastic full waveform inversion algorithms. However, Monte Carlo techniques are computationally expensive since they require repeated solution of the wave equation for each proposed velocity model. One approach to reduce the computational expense is two-stage Markov chain Monte Carlo (MCMC), wherein a computationally inexpensive filter is used to quickly reject unacceptable models. This filter reduces the number of models that must be tested using the full fine-grid forward solver. Often, coarse-grid formulations of the forward problems are used in the filter stage. We instead use a neural network to replace the expensive computation of the residual directly. In addition, we train the neural network as part of the MCMC process, bypassing the need to generate separate training data outside of the MCMC process. We find that the neural network two-stage MCMC (NNMCMC) substantially reduces the time-per-trial and time-per-rejection by 65% and 84%, respectively, when compared with the one-stage MCMC. Furthermore, NNMCMC increases the acceptance rate to 86% from 29% over the one-stage MCMC. © 2019 SEG",2019,2024-08-27 23:32:35,2024-08-28 23:46:01,,1665-1669,,,,,,,,,,,,,,,,Scopus,,Scopus,,52 - No,,C:\Users\orincon\Zotero\storage\CAAJCCN5\Stuart et al. - 2019 - Enhanced neural network sampling for two-stage Mar.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEG Technical Program Expanded Abstracts,,,,,,,,,,,,,,,
UCRCAWM2,journalArticle,2022,"Zhang, J.; Sun, H.; Zhang, G.; Zhao, X.",Deep Learning Seismic Inversion Based on Prestack Waveform Datasets,IEEE Transactions on Geoscience and Remote Sensing,,,10.1109/TGRS.2022.3195858,,"Prediction of elastic parameters (e.g., P-, S-wave velocity, and density) from observed seismic data is one of the most common means of reservoir characterization. Recently, deep learning (DL), as a data-driven approach, has been attracting increasing interest in seismic inversion. DL is proven to have the potential to learn complex systems and solve inverse problems efficiently. One of the most key components of DL is the training dataset, and an effective training dataset is a prerequisite for the success of DL-based methods. In seismic inversion, the training dataset needs to be artificially expanded due to the limited number of actual training data pairs. Traditional approaches of using the exact Zoeppritz equation (EZE) or its approximations for training dataset construction have limitations, principally, the single interface assumption and the neglect of wave propagation effects. Alternatively, the analytical solution of the 1-D wave equation (i.e., reflectivity method [RM]) can simulate the full wave, including transmission losses and internal multiples, and can be executed in a target-oriented manner. Inspired by this, we develop a data-driven elastic parameter prediction method based on waveform formulation. The method uses RM to construct training dataset, which both compensates for the inadequate training dataset in data-driven seismic inversion and improves the accuracy of the inversion results. We implement the method in a synthetic model as well as field data. The results are compared with model-driven methods (EZE and RM) and data-driven method based on EZE, and it is shown that the proposed method outperforms these three methods. © 1980-2012 IEEE.",2022,2024-08-28 15:37:14,2024-09-02 16:43:52,,,,,60,,,,,,,,,,,,,Scopus,,Scopus,,96 - No,,C:\Users\orincon\Zotero\storage\KYTK3PA8\display.html; C:\Users\orincon\Zotero\storage\QBI6WZH6\Zhang et al. - 2022 - Deep Learning Seismic Inversion Based on Prestack .pdf,,,waveform inversion; Deep learning (DL); reflectivity method (RM); reservoir characterization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TADYFDSI,conferencePaper,2023,"Ren, J.; Yuan, Y.; Wang, C.; Wang, J.",Simulation of Pier Ground Motion Wave Propagation Based on Machine Learning Algorithm and FEPG Finite Element Analysis System,,,,10.1109/ICMIII58949.2023.00060,,"Earthquake early warning system is a new improvement of earthquake monitoring technique and a new means to reduce earthquake disasters, which uses seismic instruments to observe data and quickly measure earthquake parameters to release information such as arrival time and intensity before destructive seismic waves arrive. By systematically considering the influence of seismogenic fault (source), three-dimensional crustal layered velocity structure (propagation path, medium) and local site conditions (overburden, surface undulation), a simplified calculation means based on Green's function and finite element model is used to numerically simulate near-field ground motions, so as to meet the urgent needs of current earthquake prevention and disaster reduction and engineering investigation. In essence, FEPG finite element analysis and simulation means is to solve the wave equation of seismic wave, so the simulated seismic wave field contains all the information of seismic wave propagation, which can provide more evidence for studying the propagation mechanism of seismic wave and the interpretation of complex strata. Therefore, FEPG finite element analysis and simulation means has been playing a vital role in seismic simulation. Based on machine learning algorithm and FEPG finite element analysis system, it is of great significance to study the simulation of pier ground motion wave propagation in this paper. © 2023 IEEE.",2023,2024-08-28 15:38:55,2024-09-02 16:45:57,,286-291,,,,,,,,,,,,,,,,Scopus,,Scopus,,97 - Mala calidad,,C:\Users\orincon\Zotero\storage\25WGL9AL\Ren et al. - 2023 - Simulation of Pier Ground Motion Wave Propagation .pdf; C:\Users\orincon\Zotero\storage\Q7U9EEDI\display.html,,,Seismic wave propagation; FEPG finite element analysis system; Machine learning algorithm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Proceedings - 2023 International Conference on Mechatronics, IoT and Industrial Informatics, ICMIII 2023",,,,,,,,,,,,,,,
9I4CWYIK,journalArticle,2022,"Song, C.; Wang, Y.",High-frequency wavefield extrapolation using the Fourier neural operator,Journal of Geophysics and Engineering,,,10.1093/jge/gxac016,,"In seismic wave simulation, solving the wave equation in the frequency domain requires calculating the inverse of the impedance matrix. The total cost strictly depends on the number of frequency components that are considered, if using a finite-difference method. For the applications such as seismic imaging and inversion, high-frequency information is always required and thus the wave simulation is always a challenging task as it demands tremendous computational cost for obtaining dispersion-free high-frequency wavefields for large subsurface models. This paper demonstrates that a data-driven machine learning method, called the Fourier neural operator (FNO), is capable of predicting high-frequency wavefields, based on a limited number of low-frequency components. As the FNO method is for the first time applied to seismic wavefield extrapolation, the experiment reveals three attractive features with FNO: high efficiency, high accuracy and, importantly, the predicted high-frequency wavefields are dispersion free. © 2022 The Author(s) 2022. Published by Oxford University Press on behalf of the Sinopec Geophysical Research Institute.",2022,2024-08-28 15:41:59,2024-09-02 16:50:43,,269-282,,2.0,19,,,,,,,,,,,,,Scopus,,Scopus,,98 - Yes - Forward,,C:\Users\orincon\Zotero\storage\3J8E9I8F\display.html; C:\Users\orincon\Zotero\storage\DEUKJ4JX\Song y Wang - 2022 - High-frequency wavefield extrapolation using the F.pdf,,,machine learning; Fourier neural operator; dispersion free; high-frequency wavefield; wavefield extrapolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
